"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","중학교 개황",
"15","경상남도","A002","국립","D_2","여자","2017 년","94",
"15","경상남도","A002","국립","D_2","여자","2018 년","87",
"15","경상남도","A002","국립","D_2","여자","2019 년","113",
"15","경상남도","A002","국립","D_2","여자","2020 년","113",
"15","경상남도","A002","국립","D_2","여자","2021 년","113",
"15","경상남도","A002","국립","D_2","여자","2022 년","108",
"15","경상남도","A002","국립","E_1","졸업자수","2013 년","227",
"15","경상남도","A002","국립","E_1","졸업자수","2014 년","217",
"15","경상남도","A002","국립","E_1","졸업자수","2015 년","211",
"15","경상남도","A002","국립","E_1","졸업자수","2016 년","208",
"15","경상남도","A002","국립","E_1","졸업자수","2017 년","196",
"15","경상남도","A002","국립","E_1","졸업자수","2018 년","192",
"15","경상남도","A002","국립","E_1","졸업자수","2019 년","172",
"15","경상남도","A002","국립","E_1","졸업자수","2020 년","176",
"15","경상남도","A002","국립","E_1","졸업자수","2021 년","168",
"15","경상남도","A002","국립","E_1","졸업자수","2022 년","174",
"15","경상남도","A002","국립","E_2","여자","2013 년","134",
"15","경상남도","A002","국립","E_2","여자","2014 년","128",
"15","경상남도","A002","국립","E_2","여자","2015 년","144",
"15","경상남도","A002","국립","E_2","여자","2016 년","137",
"15","경상남도","A002","국립","E_2","여자","2017 년","126",
"15","경상남도","A002","국립","E_2","여자","2018 년","125",
"15","경상남도","A002","국립","E_2","여자","2019 년","99",
"15","경상남도","A002","국립","E_2","여자","2020 년","91",
"15","경상남도","A002","국립","E_2","여자","2021 년","86",
"15","경상남도","A002","국립","E_2","여자","2022 년","114",
"15","경상남도","A002","국립","F_3","교실수","2015 년","26",
"15","경상남도","A002","국립","F_3","교실수","2016 년","26",
"15","경상남도","A002","국립","F_3","교실수","2017 년","27",
"15","경상남도","A002","국립","F_3","교실수","2018 년","27",
"15","경상남도","A002","국립","F_3","교실수","2019 년","27",
"15","경상남도","A002","국립","F_3","교실수","2020 년","27",
"15","경상남도","A002","국립","F_3","교실수","2021 년","28",
"15","경상남도","A002","국립","F_3","교실수","2022 년","28",
"15","경상남도","A002","국립","F_1","정규교실","2013 년","19",
"15","경상남도","A002","국립","F_1","정규교실","2014 년","19",
"15","경상남도","A002","국립","F_2","가·대용교실","2013 년","-",
"15","경상남도","A002","국립","F_2","가·대용교실","2014 년","-",
"15","경상남도","A002","국립","F_4","일반교실","2015 년","18",
"15","경상남도","A002","국립","F_4","일반교실","2016 년","18",
"15","경상남도","A002","국립","F_4","일반교실","2017 년","19",
"15","경상남도","A002","국립","F_4","일반교실","2018 년","19",
"15","경상남도","A002","국립","F_4","일반교실","2019 년","19",
"15","경상남도","A002","국립","F_4","일반교실","2020 년","19",
"15","경상남도","A002","국립","F_4","일반교실","2021 년","19",
"15","경상남도","A002","국립","F_4","일반교실","2022 년","19",
"15","경상남도","A002","국립","F_5","교과교실","2015 년","2",
"15","경상남도","A002","국립","F_5","교과교실","2016 년","2",
"15","경상남도","A002","국립","F_5","교과교실","2017 년","2",
"15","경상남도","A002","국립","F_5","교과교실","2018 년","2",
"15","경상남도","A002","국립","F_5","교과교실","2019 년","2",
"15","경상남도","A002","국립","F_5","교과교실","2020 년","2",
"15","경상남도","A002","국립","F_5","교과교실","2021 년","3",
"15","경상남도","A002","국립","F_5","교과교실","2022 년","3",
"15","경상남도","A002","국립","F_6","특별교실","2015 년","5",
"15","경상남도","A002","국립","F_6","특별교실","2016 년","5",
"15","경상남도","A002","국립","F_6","특별교실","2017 년","5",
"15","경상남도","A002","국립","F_6","특별교실","2018 년","5",
"15","경상남도","A002","국립","F_6","특별교실","2019 년","5",
"15","경상남도","A002","국립","F_6","특별교실","2020 년","6",
"15","경상남도","A002","국립","F_6","특별교실","2021 년","6",
"15","경상남도","A002","국립","F_6","특별교실","2022 년","6",
"15","경상남도","A002","국립","F_7","수준별교실","2015 년","1",
"15","경상남도","A002","국립","F_7","수준별교실","2016 년","1",
"15","경상남도","A002","국립","F_7","수준별교실","2017 년","1",
"15","경상남도","A002","국립","F_7","수준별교실","2018 년","1",
"15","경상남도","A002","국립","F_7","수준별교실","2019 년","1",
"15","경상남도","A002","국립","F_7","수준별교실","2020 년","-",
"15","경상남도","A002","국립","F_7","수준별교실","2021 년","-",
"15","경상남도","A002","국립","F_7","수준별교실","2022 년","-",
"15","경상남도","A002","국립","G_1","학급수","2013 년","19",
"15","경상남도","A002","국립","G_1","학급수","2014 년","19",
"15","경상남도","A002","국립","G_1","학급수","2015 년","19",
"15","경상남도","A002","국립","G_1","학급수","2016 년","19",
"15","경상남도","A002","국립","G_1","학급수","2017 년","19",
"15","경상남도","A002","국립","G_1","학급수","2018 년","19",
"15","경상남도","A002","국립","G_1","학급수","2019 년","19",
"15","경상남도","A002","국립","G_1","학급수","2020 년","19",
"15","경상남도","A002","국립","G_1","학급수","2021 년","19",
"15","경상남도","A002","국립","G_1","학급수","2022 년","19",
"15","경상남도","A002","국립","G_3","1학년","2013 년","6",
"15","경상남도","A002","국립","G_3","1학년","2014 년","6",
"15","경상남도","A002","국립","G_3","1학년","2015 년","6",
"15","경상남도","A002","국립","G_3","1학년","2016 년","6",
"15","경상남도","A002","국립","G_3","1학년","2017 년","6",
"15","경상남도","A002","국립","G_3","1학년","2018 년","6",
"15","경상남도","A002","국립","G_3","1학년","2019 년","6",
"15","경상남도","A002","국립","G_3","1학년","2020 년","6",
"15","경상남도","A002","국립","G_3","1학년","2021 년","6",
"15","경상남도","A002","국립","G_3","1학년","2022 년","6",
"15","경상남도","A002","국립","G_4","2학년","2013 년","6",
"15","경상남도","A002","국립","G_4","2학년","2014 년","6",
"15","경상남도","A002","국립","G_4","2학년","2015 년","6",
"15","경상남도","A002","국립","G_4","2학년","2016 년","6",
"15","경상남도","A002","국립","G_4","2학년","2017 년","6",
"15","경상남도","A002","국립","G_4","2학년","2018 년","6",
"15","경상남도","A002","국립","G_4","2학년","2019 년","6",
"15","경상남도","A002","국립","G_4","2학년","2020 년","6",
"15","경상남도","A002","국립","G_4","2학년","2021 년","6",
"15","경상남도","A002","국립","G_4","2학년","2022 년","6",
"15","경상남도","A002","국립","G_5","3학년","2013 년","6",
"15","경상남도","A002","국립","G_5","3학년","2014 년","6",
"15","경상남도","A002","국립","G_5","3학년","2015 년","6",
"15","경상남도","A002","국립","G_5","3학년","2016 년","6",
"15","경상남도","A002","국립","G_5","3학년","2017 년","6",
"15","경상남도","A002","국립","G_5","3학년","2018 년","6",
"15","경상남도","A002","국립","G_5","3학년","2019 년","6",
"15","경상남도","A002","국립","G_5","3학년","2020 년","6",
"15","경상남도","A002","국립","G_5","3학년","2021 년","6",
"15","경상남도","A002","국립","G_5","3학년","2022 년","6",
"15","경상남도","A002","국립","G_2","특수학급","2013 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2014 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2015 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2016 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2017 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2018 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2019 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2020 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2021 년","1",
"15","경상남도","A002","국립","G_2","특수학급","2022 년","1",
"15","경상남도","A002","국립","H_1","학생수","2013 년","637",
"15","경상남도","A002","국립","H_1","학생수","2014 년","612",
"15","경상남도","A002","국립","H_1","학생수","2015 년","603",
"15","경상남도","A002","국립","H_1","학생수","2016 년","566",
"15","경상남도","A002","국립","H_1","학생수","2017 년","547",
"15","경상남도","A002","국립","H_1","학생수","2018 년","519",
"15","경상남도","A002","국립","H_1","학생수","2019 년","517",
"15","경상남도","A002","국립","H_1","학생수","2020 년","517",
"15","경상남도","A002","국립","H_1","학생수","2021 년","523",
"15","경상남도","A002","국립","H_1","학생수","2022 년","519",
"15","경상남도","A002","국립","H_2","여자","2013 년","408",
"15","경상남도","A002","국립","H_2","여자","2014 년","405",
"15","경상남도","A002","국립","H_2","여자","2015 년","390",
"15","경상남도","A002","국립","H_2","여자","2016 년","353",
"15","경상남도","A002","국립","H_2","여자","2017 년","316",
"15","경상남도","A002","국립","H_2","여자","2018 년","281",
"15","경상남도","A002","국립","H_2","여자","2019 년","296",
"15","경상남도","A002","국립","H_2","여자","2020 년","314",
"15","경상남도","A002","국립","H_2","여자","2021 년","339",
"15","경상남도","A002","국립","H_2","여자","2022 년","336",
"15","경상남도","A002","국립","H_3","1학년","2013 년","208",
"15","경상남도","A002","국립","H_3","1학년","2014 년","193",
"15","경상남도","A002","국립","H_3","1학년","2015 년","197",
"15","경상남도","A002","국립","H_3","1학년","2016 년","176",
"15","경상남도","A002","국립","H_3","1학년","2017 년","179",
"15","경상남도","A002","국립","H_3","1학년","2018 년","167",
"15","경상남도","A002","국립","H_3","1학년","2019 년","169",
"15","경상남도","A002","국립","H_3","1학년","2020 년","175",
"15","경상남도","A002","국립","H_3","1학년","2021 년","174",
"15","경상남도","A002","국립","H_3","1학년","2022 년","168",
"15","경상남도","A002","국립","H_31","여자","2013 년","137",
"15","경상남도","A002","국립","H_31","여자","2014 년","125",
"15","경상남도","A002","국립","H_31","여자","2015 년","126",
"15","경상남도","A002","국립","H_31","여자","2016 년","101",
"15","경상남도","A002","국립","H_31","여자","2017 년","93",
"15","경상남도","A002","국립","H_31","여자","2018 년","87",
"15","경상남도","A002","국립","H_31","여자","2019 년","114",
"15","경상남도","A002","국립","H_31","여자","2020 년","113",
"15","경상남도","A002","국립","H_31","여자","2021 년","112",
"15","경상남도","A002","국립","H_31","여자","2022 년","107",
"15","경상남도","A002","국립","H_4","2학년","2013 년","212",
"15","경상남도","A002","국립","H_4","2학년","2014 년","210",
"15","경상남도","A002","국립","H_4","2학년","2015 년","198",
"15","경상남도","A002","국립","H_4","2학년","2016 년","191",
"15","경상남도","A002","국립","H_4","2학년","2017 년","178",
"15","경상남도","A002","국립","H_4","2학년","2018 년","177",
"15","경상남도","A002","국립","H_4","2학년","2019 년","170",
"15","경상남도","A002","국립","H_4","2학년","2020 년","174",
"15","경상남도","A002","국립","H_4","2학년","2021 년","174",
"15","경상남도","A002","국립","H_4","2학년","2022 년","175",
"15","경상남도","A002","국립","H_41","여자","2013 년","144",
"15","경상남도","A002","국립","H_41","여자","2014 년","137",
"15","경상남도","A002","국립","H_41","여자","2015 년","128",
"15","경상남도","A002","국립","H_41","여자","2016 년","123",
"15","경상남도","A002","국립","H_41","여자","2017 년","101",
"15","경상남도","A002","국립","H_41","여자","2018 년","92",
"15","경상남도","A002","국립","H_41","여자","2019 년","90",
"15","경상남도","A002","국립","H_41","여자","2020 년","114",
"15","경상남도","A002","국립","H_41","여자","2021 년","113",
"15","경상남도","A002","국립","H_41","여자","2022 년","116",
"15","경상남도","A002","국립","H_5","3학년","2013 년","217",
"15","경상남도","A002","국립","H_5","3학년","2014 년","209",
"15","경상남도","A002","국립","H_5","3학년","2015 년","208",
"15","경상남도","A002","국립","H_5","3학년","2016 년","199",
"15","경상남도","A002","국립","H_5","3학년","2017 년","190",
"15","경상남도","A002","국립","H_5","3학년","2018 년","175",
"15","경상남도","A002","국립","H_5","3학년","2019 년","178",
"15","경상남도","A002","국립","H_5","3학년","2020 년","168",
"15","경상남도","A002","국립","H_5","3학년","2021 년","175",
"15","경상남도","A002","국립","H_5","3학년","2022 년","176",
"15","경상남도","A002","국립","H_51","여자","2013 년","127",
"15","경상남도","A002","국립","H_51","여자","2014 년","143",
"15","경상남도","A002","국립","H_51","여자","2015 년","136",
"15","경상남도","A002","국립","H_51","여자","2016 년","129",
"15","경상남도","A002","국립","H_51","여자","2017 년","122",
"15","경상남도","A002","국립","H_51","여자","2018 년","102",
"15","경상남도","A002","국립","H_51","여자","2019 년","92",
"15","경상남도","A002","국립","H_51","여자","2020 년","87",
"15","경상남도","A002","국립","H_51","여자","2021 년","114",
"15","경상남도","A002","국립","H_51","여자","2022 년","113",
"15","경상남도","A003","공립","A_1","학교수","2013 년","190",
"15","경상남도","A003","공립","A_1","학교수","2014 년","190",
"15","경상남도","A003","공립","A_1","학교수","2015 년","189",
"15","경상남도","A003","공립","A_1","학교수","2016 년","188",
"15","경상남도","A003","공립","A_1","학교수","2017 년","188",
"15","경상남도","A003","공립","A_1","학교수","2018 년","186",
"15","경상남도","A003","공립","A_1","학교수","2019 년","185",
"15","경상남도","A003","공립","A_1","학교수","2020 년","186",
"15","경상남도","A003","공립","A_1","학교수","2021 년","187",
"15","경상남도","A003","공립","A_1","학교수","2022 년","187",
"15","경상남도","A003","공립","A_2","남자","2013 년","30",
"15","경상남도","A003","공립","A_2","남자","2014 년","30",
"15","경상남도","A003","공립","A_2","남자","2015 년","30",
"15","경상남도","A003","공립","A_2","남자","2016 년","30",
"15","경상남도","A003","공립","A_2","남자","2017 년","29",
"15","경상남도","A003","공립","A_2","남자","2018 년","29",
"15","경상남도","A003","공립","A_2","남자","2019 년","29",
"15","경상남도","A003","공립","A_2","남자","2020 년","29",
"15","경상남도","A003","공립","A_2","남자","2021 년","28",
"15","경상남도","A003","공립","A_2","남자","2022 년","27",
"15","경상남도","A003","공립","A_3","여자","2013 년","22",
"15","경상남도","A003","공립","A_3","여자","2014 년","22",
"15","경상남도","A003","공립","A_3","여자","2015 년","22",
"15","경상남도","A003","공립","A_3","여자","2016 년","22",
"15","경상남도","A003","공립","A_3","여자","2017 년","21",
"15","경상남도","A003","공립","A_3","여자","2018 년","21",
"15","경상남도","A003","공립","A_3","여자","2019 년","21",
"15","경상남도","A003","공립","A_3","여자","2020 년","21",
"15","경상남도","A003","공립","A_3","여자","2021 년","20",
"15","경상남도","A003","공립","A_3","여자","2022 년","20",
"15","경상남도","A003","공립","A_4","공학","2013 년","138",
"15","경상남도","A003","공립","A_4","공학","2014 년","138",
"15","경상남도","A003","공립","A_4","공학","2015 년","137",
"15","경상남도","A003","공립","A_4","공학","2016 년","136",
"15","경상남도","A003","공립","A_4","공학","2017 년","138",
"15","경상남도","A003","공립","A_4","공학","2018 년","136",
"15","경상남도","A003","공립","A_4","공학","2019 년","135",
"15","경상남도","A003","공립","A_4","공학","2020 년","136",
"15","경상남도","A003","공립","A_4","공학","2021 년","139",
"15","경상남도","A003","공립","A_4","공학","2022 년","140",
"15","경상남도","A003","공립","B_0","교직원수","2017 년","6505",
"15","경상남도","A003","공립","B_0","교직원수","2018 년","6629",
"15","경상남도","A003","공립","B_0","교직원수","2019 년","6646",
"15","경상남도","A003","공립","B_1","교원수","2013 년","6026",
"15","경상남도","A003","공립","B_1","교원수","2014 년","6039",
"15","경상남도","A003","공립","B_1","교원수","2015 년","5965",
"15","경상남도","A003","공립","B_1","교원수","2016 년","5909",
"15","경상남도","A003","공립","B_1","교원수","2017 년","5885",
"15","경상남도","A003","공립","B_1","교원수","2018 년","6025",
"15","경상남도","A003","공립","B_1","교원수","2019 년","6043",
"15","경상남도","A003","공립","B_1","교원수","2020 년","6052",
"15","경상남도","A003","공립","B_1","교원수","2021 년","6211",
"15","경상남도","A003","공립","B_1","교원수","2022 년","6396",
"15","경상남도","A003","공립","B_2","여자","2013 년","3994",
"15","경상남도","A003","공립","B_2","여자","2014 년","4046",
"15","경상남도","A003","공립","B_2","여자","2015 년","4064",
"15","경상남도","A003","공립","B_2","여자","2016 년","4044",
"15","경상남도","A003","공립","B_2","여자","2017 년","4084",
"15","경상남도","A003","공립","B_2","여자","2018 년","4218",
"15","경상남도","A003","공립","B_2","여자","2019 년","4251",
"15","경상남도","A003","공립","B_2","여자","2020 년","4281",
"15","경상남도","A003","공립","B_2","여자","2021 년","4453",
"15","경상남도","A003","공립","B_2","여자","2022 년","4661",
"15","경상남도","A003","공립","C_1","직원수","2013 년","694",
"15","경상남도","A003","공립","C_1","직원수","2014 년","707",
"15","경상남도","A003","공립","C_1","직원수","2015 년","661",
"15","경상남도","A003","공립","C_1","직원수","2016 년","647",
"15","경상남도","A003","공립","C_1","직원수","2017 년","620",
"15","경상남도","A003","공립","C_1","직원수","2018 년","604",
"15","경상남도","A003","공립","C_1","직원수","2019 년","603",
"15","경상남도","A003","공립","C_1","직원수","2020 년","594",
"15","경상남도","A003","공립","C_1","직원수","2021 년","597",
"15","경상남도","A003","공립","C_1","직원수","2022 년","588",
"15","경상남도","A003","공립","C_2","여자","2013 년","318",
"15","경상남도","A003","공립","C_2","여자","2014 년","336",
"15","경상남도","A003","공립","C_2","여자","2015 년","323",
"15","경상남도","A003","공립","C_2","여자","2016 년","314",
"15","경상남도","A003","공립","C_2","여자","2017 년","307",
"15","경상남도","A003","공립","C_2","여자","2018 년","316",
"15","경상남도","A003","공립","C_2","여자","2019 년","307",
"15","경상남도","A003","공립","C_2","여자","2020 년","314",
"15","경상남도","A003","공립","C_2","여자","2021 년","331",
"15","경상남도","A003","공립","C_2","여자","2022 년","335",
"15","경상남도","A003","공립","D_1","입학자수","2013 년","32859",
"15","경상남도","A003","공립","D_1","입학자수","2014 년","27810",
"15","경상남도","A003","공립","D_1","입학자수","2015 년","24342",
"15","경상남도","A003","공립","D_1","입학자수","2016 년","24280",
"15","경상남도","A003","공립","D_1","입학자수","2017 년","23609",
"15","경상남도","A003","공립","D_1","입학자수","2018 년","21966",
"15","경상남도","A003","공립","D_1","입학자수","2019 년","22821",
"15","경상남도","A003","공립","D_1","입학자수","2020 년","25977",
"15","경상남도","A003","공립","D_1","입학자수","2021 년","24652",
"15","경상남도","A003","공립","D_1","입학자수","2022 년","23403",
"15","경상남도","A003","공립","D_2","여자","2013 년","15021",
"15","경상남도","A003","공립","D_2","여자","2014 년","12516",
"15","경상남도","A003","공립","D_2","여자","2015 년","10983",
"15","경상남도","A003","공립","D_2","여자","2016 년","10896",
"15","경상남도","A003","공립","D_2","여자","2017 년","10650",
"15","경상남도","A003","공립","D_2","여자","2018 년","10082",
"15","경상남도","A003","공립","D_2","여자","2019 년","10500",
"15","경상남도","A003","공립","D_2","여자","2020 년","12152",
"15","경상남도","A003","공립","D_2","여자","2021 년","11532",
"15","경상남도","A003","공립","D_2","여자","2022 년","10894",
"15","경상남도","A003","공립","E_1","졸업자수","2013 년","33669",
"15","경상남도","A003","공립","E_1","졸업자수","2014 년","32514",
"15","경상남도","A003","공립","E_1","졸업자수","2015 년","31628",
"15","경상남도","A003","공립","E_1","졸업자수","2016 년","31566",
"15","경상남도","A003","공립","E_1","졸업자수","2017 년","27537",
"15","경상남도","A003","공립","E_1","졸업자수","2018 년","23682",
"15","경상남도","A003","공립","E_1","졸업자수","2019 년","24066",
"15","경상남도","A003","공립","E_1","졸업자수","2020 년","23463",
"15","경상남도","A003","공립","E_1","졸업자수","2021 년","21870",
"15","경상남도","A003","공립","E_1","졸업자수","2022 년","22683",
"15","경상남도","A003","공립","E_2","여자","2013 년","15249",
"15","경상남도","A003","공립","E_2","여자","2014 년","14727",
"15","경상남도","A003","공립","E_2","여자","2015 년","14403",
"15","경상남도","A003","공립","E_2","여자","2016 년","14116",
"15","경상남도","A003","공립","E_2","여자","2017 년","12377",
"15","경상남도","A003","공립","E_2","여자","2018 년","10624",
"15","경상남도","A003","공립","E_2","여자","2019 년","10825",
"15","경상남도","A003","공립","E_2","여자","2020 년","10573",
"15","경상남도","A003","공립","E_2","여자","2021 년","10038",
"15","경상남도","A003","공립","E_2","여자","2022 년","10484",
"15","경상남도","A003","공립","F_3","교실수","2015 년","4709",
"15","경상남도","A003","공립","F_3","교실수","2016 년","4686",
"15","경상남도","A003","공립","F_3","교실수","2017 년","4641",
"15","경상남도","A003","공립","F_3","교실수","2018 년","4623",
"15","경상남도","A003","공립","F_3","교실수","2019 년","4615",
"15","경상남도","A003","공립","F_3","교실수","2020 년","4734",
"15","경상남도","A003","공립","F_3","교실수","2021 년","4813",
"15","경상남도","A003","공립","F_3","교실수","2022 년","4801",
"15","경상남도","A003","공립","F_1","정규교실","2013 년","3259",
"15","경상남도","A003","공립","F_1","정규교실","2014 년","3225",
"15","경상남도","A003","공립","F_2","가·대용교실","2013 년","5",
"15","경상남도","A003","공립","F_2","가·대용교실","2014 년","9",
"15","경상남도","A003","공립","F_4","일반교실","2015 년","2739",
"15","경상남도","A003","공립","F_4","일반교실","2016 년","2645",
"15","경상남도","A003","공립","F_4","일반교실","2017 년","2601",
"15","경상남도","A003","공립","F_4","일반교실","2018 년","2612",
"15","경상남도","A003","공립","F_4","일반교실","2019 년","2680",
"15","경상남도","A003","공립","F_4","일반교실","2020 년","2744",
"15","경상남도","A003","공립","F_4","일반교실","2021 년","2897",
"15","경상남도","A003","공립","F_4","일반교실","2022 년","2956",
"15","경상남도","A003","공립","F_5","교과교실","2015 년","448",
"15","경상남도","A003","공립","F_5","교과교실","2016 년","538",
"15","경상남도","A003","공립","F_5","교과교실","2017 년","596",
"15","경상남도","A003","공립","F_5","교과교실","2018 년","644",
"15","경상남도","A003","공립","F_5","교과교실","2019 년","600",
"15","경상남도","A003","공립","F_5","교과교실","2020 년","654",
"15","경상남도","A003","공립","F_5","교과교실","2021 년","596",
"15","경상남도","A003","공립","F_5","교과교실","2022 년","544",
"15","경상남도","A003","공립","F_6","특별교실","2015 년","1319",
"15","경상남도","A003","공립","F_6","특별교실","2016 년","1294",
"15","경상남도","A003","공립","F_6","특별교실","2017 년","1285",
"15","경상남도","A003","공립","F_6","특별교실","2018 년","1248",
"15","경상남도","A003","공립","F_6","특별교실","2019 년","1224",
"15","경상남도","A003","공립","F_6","특별교실","2020 년","1221",
"15","경상남도","A003","공립","F_6","특별교실","2021 년","1217",
"15","경상남도","A003","공립","F_6","특별교실","2022 년","1214",
"15","경상남도","A003","공립","F_7","수준별교실","2015 년","203",
"15","경상남도","A003","공립","F_7","수준별교실","2016 년","209",
"15","경상남도","A003","공립","F_7","수준별교실","2017 년","159",
"15","경상남도","A003","공립","F_7","수준별교실","2018 년","119",
"15","경상남도","A003","공립","F_7","수준별교실","2019 년","111",
"15","경상남도","A003","공립","F_7","수준별교실","2020 년","115",
"15","경상남도","A003","공립","F_7","수준별교실","2021 년","103",
"15","경상남도","A003","공립","F_7","수준별교실","2022 년","87",
"15","경상남도","A003","공립","G_1","학급수","2013 년","3159",
"15","경상남도","A003","공립","G_1","학급수","2014 년","3048",
"15","경상남도","A003","공립","G_1","학급수","2015 년","2858",
"15","경상남도","A003","공립","G_1","학급수","2016 년","2719",
"15","경상남도","A003","공립","G_1","학급수","2017 년","2681",
"15","경상남도","A003","공립","G_1","학급수","2018 년","2732",
"15","경상남도","A003","공립","G_1","학급수","2019 년","2752",
"15","경상남도","A003","공립","G_1","학급수","2020 년","2863",
"15","경상남도","A003","공립","G_1","학급수","2021 년","2921",
"15","경상남도","A003","공립","G_1","학급수","2022 년","2959",
"15","경상남도","A003","공립","G_3","1학년","2013 년","993",
"15","경상남도","A003","공립","G_3","1학년","2014 년","903",
"15","경상남도","A003","공립","G_3","1학년","2015 년","811",
"15","경상남도","A003","공립","G_3","1학년","2016 년","860",
"15","경상남도","A003","공립","G_3","1학년","2017 년","868",
"15","경상남도","A003","공립","G_3","1학년","2018 년","851",
"15","경상남도","A003","공립","G_3","1학년","2019 년","881",
"15","경상남도","A003","공립","G_3","1학년","2020 년","961",
"15","경상남도","A003","공립","G_3","1학년","2021 년","905",
"15","경상남도","A003","공립","G_3","1학년","2022 년","891",
"15","경상남도","A003","공립","G_4","2학년","2013 년","987",
"15","경상남도","A003","공립","G_4","2학년","2014 년","989",
"15","경상남도","A003","공립","G_4","2학년","2015 년","894",
"15","경상남도","A003","공립","G_4","2학년","2016 년","806",
"15","경상남도","A003","공립","G_4","2학년","2017 년","857",
"15","경상남도","A003","공립","G_4","2학년","2018 년","867",
"15","경상남도","A003","공립","G_4","2학년","2019 년","848",
"15","경상남도","A003","공립","G_4","2학년","2020 년","878",
"15","경상남도","A003","공립","G_4","2학년","2021 년","957",
"15","경상남도","A003","공립","G_4","2학년","2022 년","918",
"15","경상남도","A003","공립","G_5","3학년","2013 년","1018",
"15","경상남도","A003","공립","G_5","3학년","2014 년","986",
"15","경상남도","A003","공립","G_5","3학년","2015 년","989",
"15","경상남도","A003","공립","G_5","3학년","2016 년","894",
"15","경상남도","A003","공립","G_5","3학년","2017 년","806",
"15","경상남도","A003","공립","G_5","3학년","2018 년","855",
"15","경상남도","A003","공립","G_5","3학년","2019 년","863",
"15","경상남도","A003","공립","G_5","3학년","2020 년","849",
"15","경상남도","A003","공립","G_5","3학년","2021 년","880",
"15","경상남도","A003","공립","G_5","3학년","2022 년","967",
"15","경상남도","A003","공립","G_2","특수학급","2013 년","161",
"15","경상남도","A003","공립","G_2","특수학급","2014 년","170",
"15","경상남도","A003","공립","G_2","특수학급","2015 년","164",
"15","경상남도","A003","공립","G_2","특수학급","2016 년","159",
"15","경상남도","A003","공립","G_2","특수학급","2017 년","150",
"15","경상남도","A003","공립","G_2","특수학급","2018 년","159",
"15","경상남도","A003","공립","G_2","특수학급","2019 년","160",
"15","경상남도","A003","공립","G_2","특수학급","2020 년","175",
"15","경상남도","A003","공립","G_2","특수학급","2021 년","179",
"15","경상남도","A003","공립","G_2","특수학급","2022 년","183",
"15","경상남도","A003","공립","H_1","학생수","2013 년","96711",
"15","경상남도","A003","공립","H_1","학생수","2014 년","91617",
"15","경상남도","A003","공립","H_1","학생수","2015 년","83405",
"15","경상남도","A003","공립","H_1","학생수","2016 년","75827",
"15","경상남도","A003","공립","H_1","학생수","2017 년","71597",
"15","경상남도","A003","공립","H_1","학생수","2018 년","69706",
"15","경상남도","A003","공립","H_1","학생수","2019 년","68299",
"15","경상남도","A003","공립","H_1","학생수","2020 년","70610",
"15","경상남도","A003","공립","H_1","학생수","2021 년","73451",
"15","경상남도","A003","공립","H_1","학생수","2022 년","73888",
"15","경상남도","A003","공립","H_2","여자","2013 년","43653",
"15","경상남도","A003","공립","H_2","여자","2014 년","41272",
"15","경상남도","A003","공립","H_2","여자","2015 년","37433",
"15","경상남도","A003","공립","H_2","여자","2016 년","34083",
"15","경상남도","A003","공립","H_2","여자","2017 년","32202",
"15","경상남도","A003","공립","H_2","여자","2018 년","31543",
"15","경상남도","A003","공립","H_2","여자","2019 년","31186",
"15","경상남도","A003","공립","H_2","여자","2020 년","32689",
"15","경상남도","A003","공립","H_2","여자","2021 년","34226",
"15","경상남도","A003","공립","H_2","여자","2022 년","34515",
"15","경상남도","A003","공립","H_3","1학년","2013 년","31995",
"15","경상남도","A003","공립","H_3","1학년","2014 년","27874",
"15","경상남도","A003","공립","H_3","1학년","2015 년","23955",
"15","경상남도","A003","공립","H_3","1학년","2016 년","24274",
"15","경상남도","A003","공립","H_3","1학년","2017 년","23604",
"15","경상남도","A003","공립","H_3","1학년","2018 년","21939",
"15","경상남도","A003","공립","H_3","1학년","2019 년","22789",
"15","경상남도","A003","공립","H_3","1학년","2020 년","25950",
"15","경상남도","A003","공립","H_3","1학년","2021 년","24671",
"15","경상남도","A003","공립","H_3","1학년","2022 년","23382",
"15","경상남도","A003","공립","H_31","여자","2013 년","14292",
"15","경상남도","A003","공립","H_31","여자","2014 년","12574",
"15","경상남도","A003","공립","H_31","여자","2015 년","10768",
"15","경상남도","A003","공립","H_31","여자","2016 년","10902",
"15","경상남도","A003","공립","H_31","여자","2017 년","10640",
"15","경상남도","A003","공립","H_31","여자","2018 년","10064",
"15","경상남도","A003","공립","H_31","여자","2019 년","10473",
"15","경상남도","A003","공립","H_31","여자","2020 년","12137",
"15","경상남도","A003","공립","H_31","여자","2021 년","11542",
"15","경상남도","A003","공립","H_31","여자","2022 년","10892",
"15","경상남도","A003","공립","H_4","2학년","2013 년","31994",
