"소재지(시군구)별","교육과정별","시점","시설수[개]","면적[㎡]",
"북구","각종학교","2017 년","0","0",
"북구","각종학교","2018 년","0","0",
"북구","각종학교","2019 년","0","0",
"북구","각종학교","2020 년","0","0",
"북구","각종학교","2021 년","0","0",
"수성구","계","2013 년","50","679802",
"수성구","계","2014 년","49","667931",
"수성구","계","2015 년","49","667931",
"수성구","계","2016 년","49","667495",
"수성구","계","2017 년","49","667556",
"수성구","계","2018 년","49","667556",
"수성구","계","2019 년","49","667556",
"수성구","계","2020 년","52","696774",
"수성구","계","2021 년","52","696774",
"수성구","계","2022 년","52","696774",
"수성구","유치원","2013 년","0","0",
"수성구","유치원","2014 년","0","0",
"수성구","유치원","2015 년","0","0",
"수성구","유치원","2016 년","0","0",
"수성구","유치원","2017 년","0","0",
"수성구","유치원","2018 년","0","0",
"수성구","유치원","2019 년","0","0",
"수성구","유치원","2020 년","1","3000",
"수성구","유치원","2021 년","1","3000",
"수성구","유치원","2022 년","1","3000",
"수성구","초등학교","2013 년","35","447760",
"수성구","초등학교","2014 년","34","435580",
"수성구","초등학교","2015 년","34","435580",
"수성구","초등학교","2016 년","34","435110",
"수성구","초등학교","2017 년","34","435110",
"수성구","초등학교","2018 년","34","435110",
"수성구","초등학교","2019 년","34","435110",
"수성구","초등학교","2020 년","35","448166",
"수성구","초등학교","2021 년","35","448166",
"수성구","초등학교","2022 년","35","448166",
"수성구","중학교","2013 년","15","232042",
"수성구","중학교","2014 년","15","232351",
"수성구","중학교","2015 년","15","232351",
"수성구","중학교","2016 년","15","232385",
"수성구","중학교","2017 년","15","232446",
"수성구","중학교","2018 년","15","232446",
"수성구","중학교","2019 년","15","232446",
"수성구","중학교","2020 년","16","245608",
"수성구","중학교","2021 년","16","245608",
"수성구","중학교","2022 년","16","245608",
"수성구","고등학교","2013 년","0","0",
"수성구","고등학교","2014 년","0","0",
"수성구","고등학교","2015 년","0","0",
"수성구","고등학교","2016 년","0","0",
"수성구","고등학교","2017 년","0","0",
"수성구","고등학교","2018 년","0","0",
"수성구","고등학교","2019 년","0","0",
"수성구","고등학교","2020 년","0","0",
"수성구","고등학교","2021 년","0","0",
"수성구","특수학교","2013 년","0","0",
"수성구","특수학교","2014 년","0","0",
"수성구","특수학교","2015 년","0","0",
"수성구","특수학교","2016 년","0","0",
"수성구","특수학교","2017 년","0","0",
"수성구","특수학교","2018 년","0","0",
"수성구","특수학교","2019 년","0","0",
"수성구","특수학교","2020 년","0","0",
"수성구","특수학교","2021 년","0","0",
"수성구","대학(교)","2013 년","0","0",
"수성구","대학(교)","2014 년","0","0",
"수성구","대학(교)","2015 년","0","0",
"수성구","대학(교)","2016 년","0","0",
"수성구","대학(교)","2017 년","0","0",
"수성구","대학(교)","2018 년","0","0",
"수성구","대학(교)","2019 년","0","0",
"수성구","대학(교)","2020 년","0","0",
"수성구","대학(교)","2021 년","0","0",
"수성구","각종학교","2013 년","0","0",
"수성구","각종학교","2014 년","0","0",
"수성구","각종학교","2015 년","0","0",
"수성구","각종학교","2016 년","0","0",
"수성구","각종학교","2017 년","0","0",
"수성구","각종학교","2018 년","0","0",
"수성구","각종학교","2019 년","0","0",
"수성구","각종학교","2020 년","0","0",
"수성구","각종학교","2021 년","0","0",
"달서구","계","2013 년","86","1160869",
"달서구","계","2014 년","87","1161559",
"달서구","계","2015 년","87","1161809",
"달서구","계","2016 년","87","1161634",
"달서구","계","2017 년","87","1161634",
"달서구","계","2018 년","87","1161634",
"달서구","계","2019 년","87","1161634",
"달서구","계","2020 년","87","1161634",
"달서구","계","2021 년","87","1161425",
"달서구","계","2022 년","86","1148097",
"달서구","유치원","2013 년","3","2680",
"달서구","유치원","2014 년","4","5385",
"달서구","유치원","2015 년","4","5385",
"달서구","유치원","2016 년","4","5377",
"달서구","유치원","2017 년","4","5377",
"달서구","유치원","2018 년","4","5377",
"달서구","유치원","2019 년","4","5377",
"달서구","유치원","2020 년","4","5377",
"달서구","유치원","2021 년","4","5377",
"달서구","유치원","2022 년","4","5377",
"달서구","초등학교","2013 년","55","733819",
"달서구","초등학교","2014 년","55","731608",
"달서구","초등학교","2015 년","55","731763",
"달서구","초등학교","2016 년","55","731596",
"달서구","초등학교","2017 년","55","731596",
"달서구","초등학교","2018 년","55","731596",
"달서구","초등학교","2019 년","55","731596",
"달서구","초등학교","2020 년","55","731596",
"달서구","초등학교","2021 년","55","731596",
"달서구","초등학교","2022 년","55","731596",
"달서구","중학교","2013 년","27","387486",
"달서구","중학교","2014 년","27","387682",
"달서구","중학교","2015 년","27","387777",
"달서구","중학교","2016 년","27","387777",
"달서구","중학교","2017 년","27","387777",
"달서구","중학교","2018 년","27","387777",
"달서구","중학교","2019 년","27","387777",
"달서구","중학교","2020 년","27","387777",
"달서구","중학교","2021 년","27","387568",
"달서구","중학교","2022 년","26","374240",
"달서구","고등학교","2013 년","0","0",
"달서구","고등학교","2014 년","0","0",
"달서구","고등학교","2015 년","0","0",
"달서구","고등학교","2016 년","0","0",
"달서구","고등학교","2017 년","0","0",
"달서구","고등학교","2018 년","0","0",
"달서구","고등학교","2019 년","0","0",
"달서구","고등학교","2020 년","0","0",
"달서구","고등학교","2021 년","0","0",
"달서구","특수학교","2013 년","1","36884",
"달서구","특수학교","2014 년","1","36884",
"달서구","특수학교","2015 년","1","36884",
"달서구","특수학교","2016 년","1","36884",
"달서구","특수학교","2017 년","1","36884",
"달서구","특수학교","2018 년","1","36884",
"달서구","특수학교","2019 년","1","36884",
"달서구","특수학교","2020 년","1","36884",
"달서구","특수학교","2021 년","1","36884",
"달서구","특수학교","2022 년","1","36884",
"달서구","대학(교)","2013 년","0","0",
"달서구","대학(교)","2014 년","0","0",
"달서구","대학(교)","2015 년","0","0",
"달서구","대학(교)","2016 년","0","0",
"달서구","대학(교)","2017 년","0","0",
"달서구","대학(교)","2018 년","0","0",
"달서구","대학(교)","2019 년","0","0",
"달서구","대학(교)","2020 년","0","0",
"달서구","대학(교)","2021 년","0","0",
"달서구","각종학교","2013 년","0","0",
"달서구","각종학교","2014 년","0","0",
"달서구","각종학교","2015 년","0","0",
"달서구","각종학교","2016 년","0","0",
"달서구","각종학교","2017 년","0","0",
"달서구","각종학교","2018 년","0","0",
"달서구","각종학교","2019 년","0","0",
"달서구","각종학교","2020 년","0","0",
"달서구","각종학교","2021 년","0","0",
"달성군","계","2013 년","64","848756",
"달성군","계","2014 년","64","848688",
"달성군","계","2015 년","64","848688",
"달성군","계","2016 년","63","808532",
"달성군","계","2017 년","63","807970",
"달성군","계","2018 년","63","807971",
"달성군","계","2019 년","64","811783",
"달성군","계","2020 년","63","798203",
"달성군","계","2021 년","63","797981",
"달성군","계","2022 년","63","797981",
"달성군","유치원","2013 년","3","3911",
"달성군","유치원","2014 년","3","3911",
"달성군","유치원","2015 년","3","3911",
"달성군","유치원","2016 년","6","14305",
"달성군","유치원","2017 년","6","14305",
"달성군","유치원","2018 년","6","14305",
"달성군","유치원","2019 년","7","18005",
"달성군","유치원","2020 년","7","18005",
"달성군","유치원","2021 년","7","18005",
"달성군","유치원","2022 년","7","18005",
"달성군","초등학교","2013 년","44","602936",
"달성군","초등학교","2014 년","44","602868",
"달성군","초등학교","2015 년","44","602868",
"달성군","초등학교","2016 년","41","562948",
"달성군","초등학교","2017 년","41","562386",
"달성군","초등학교","2018 년","41","562386",
"달성군","초등학교","2019 년","41","562386",
"달성군","초등학교","2020 년","40","548806",
"달성군","초등학교","2021 년","40","548806",
"달성군","초등학교","2022 년","40","548806",
"달성군","중학교","2013 년","17","241909",
"달성군","중학교","2014 년","17","241909",
"달성군","중학교","2015 년","17","241909",
"달성군","중학교","2016 년","16","231279",
"달성군","중학교","2017 년","16","231279",
"달성군","중학교","2018 년","16","231280",
"달성군","중학교","2019 년","15","213236",
"달성군","중학교","2020 년","15","213236",
"달성군","중학교","2021 년","15","213236",
"달성군","중학교","2022 년","15","213236",
"달성군","고등학교","2013 년","0","0",
"달성군","고등학교","2014 년","0","0",
"달성군","고등학교","2015 년","0","0",
"달성군","고등학교","2016 년","0","0",
"달성군","고등학교","2017 년","0","0",
"달성군","고등학교","2018 년","0","0",
"달성군","고등학교","2019 년","0","0",
"달성군","고등학교","2020 년","0","0",
"달성군","고등학교","2021 년","0","0",
"달성군","특수학교","2013 년","0","0",
"달성군","특수학교","2014 년","0","0",
"달성군","특수학교","2015 년","0","0",
"달성군","특수학교","2016 년","0","0",
"달성군","특수학교","2017 년","0","0",
"달성군","특수학교","2018 년","0","0",
"달성군","특수학교","2019 년","1","18156",
"달성군","특수학교","2020 년","1","18156",
"달성군","특수학교","2021 년","1","17934",
"달성군","특수학교","2022 년","1","17934",
"달성군","대학(교)","2013 년","0","0",
"달성군","대학(교)","2014 년","0","0",
"달성군","대학(교)","2015 년","0","0",
"달성군","대학(교)","2016 년","0","0",
"달성군","대학(교)","2017 년","0","0",
"달성군","대학(교)","2018 년","0","0",
"달성군","대학(교)","2019 년","0","0",
"달성군","대학(교)","2020 년","0","0",
"달성군","대학(교)","2021 년","0","0",
"달성군","각종학교","2013 년","0","0",
"달성군","각종학교","2014 년","0","0",
"달성군","각종학교","2015 년","0","0",
"달성군","각종학교","2016 년","0","0",
"달성군","각종학교","2017 년","0","0",
"달성군","각종학교","2018 년","0","0",
"달성군","각종학교","2019 년","0","0",
"달성군","각종학교","2020 년","0","0",
"달성군","각종학교","2021 년","0","0",
"인천광역시","계","2013 년","571","10753645",
"인천광역시","계","2014 년","585","11823061",
"인천광역시","계","2015 년","610","11906374",
"인천광역시","계","2016 년","616","11989074",
"인천광역시","계","2017 년","614","12024616",
"인천광역시","계","2018 년","612","12084737",
"인천광역시","계","2019 년","612","11977833",
"인천광역시","계","2020 년","632","12204461",
"인천광역시","계","2021 년","641","12243305",
"인천광역시","계","2022 년","671","12573895",
