"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","고등학교 개황",
"04","인천광역시","A004","사립","G_121","1학년","2015 년","307",
"04","인천광역시","A004","사립","G_121","1학년","2016 년","304",
"04","인천광역시","A004","사립","G_121","1학년","2017 년","298",
"04","인천광역시","A004","사립","G_121","1학년","2018 년","291",
"04","인천광역시","A004","사립","G_121","1학년","2019 년","291",
"04","인천광역시","A004","사립","G_121","1학년","2020 년","289",
"04","인천광역시","A004","사립","G_121","1학년","2021 년","288",
"04","인천광역시","A004","사립","G_121","1학년","2022 년","285",
"04","인천광역시","A004","사립","G_122","2학년","2013 년","305",
"04","인천광역시","A004","사립","G_122","2학년","2014 년","300",
"04","인천광역시","A004","사립","G_122","2학년","2015 년","304",
"04","인천광역시","A004","사립","G_122","2학년","2016 년","307",
"04","인천광역시","A004","사립","G_122","2학년","2017 년","304",
"04","인천광역시","A004","사립","G_122","2학년","2018 년","298",
"04","인천광역시","A004","사립","G_122","2학년","2019 년","291",
"04","인천광역시","A004","사립","G_122","2학년","2020 년","290",
"04","인천광역시","A004","사립","G_122","2학년","2021 년","289",
"04","인천광역시","A004","사립","G_122","2학년","2022 년","288",
"04","인천광역시","A004","사립","G_123","3학년","2013 년","310",
"04","인천광역시","A004","사립","G_123","3학년","2014 년","305",
"04","인천광역시","A004","사립","G_123","3학년","2015 년","300",
"04","인천광역시","A004","사립","G_123","3학년","2016 년","304",
"04","인천광역시","A004","사립","G_123","3학년","2017 년","307",
"04","인천광역시","A004","사립","G_123","3학년","2018 년","304",
"04","인천광역시","A004","사립","G_123","3학년","2019 년","298",
"04","인천광역시","A004","사립","G_123","3학년","2020 년","290",
"04","인천광역시","A004","사립","G_123","3학년","2021 년","290",
"04","인천광역시","A004","사립","G_123","3학년","2022 년","289",
"04","인천광역시","A004","사립","G_124","특수학급","2013 년","6",
"04","인천광역시","A004","사립","G_124","특수학급","2014 년","6",
"04","인천광역시","A004","사립","G_124","특수학급","2015 년","7",
"04","인천광역시","A004","사립","G_124","특수학급","2016 년","7",
"04","인천광역시","A004","사립","G_124","특수학급","2017 년","7",
"04","인천광역시","A004","사립","G_124","특수학급","2018 년","6",
"04","인천광역시","A004","사립","G_124","특수학급","2019 년","7",
"04","인천광역시","A004","사립","G_124","특수학급","2020 년","6",
"04","인천광역시","A004","사립","G_124","특수학급","2021 년","6",
"04","인천광역시","A004","사립","G_124","특수학급","2022 년","6",
"04","인천광역시","A004","사립","G_13","야간","2013 년","-",
"04","인천광역시","A004","사립","G_13","야간","2014 년","-",
"04","인천광역시","A004","사립","G_13","야간","2015 년","-",
"04","인천광역시","A004","사립","G_13","야간","2016 년","-",
"04","인천광역시","A004","사립","G_13","야간","2017 년","-",
"04","인천광역시","A004","사립","G_13","야간","2018 년","0",
"04","인천광역시","A004","사립","G_13","야간","2019 년","0",
"04","인천광역시","A004","사립","G_13","야간","2020 년","-",
"04","인천광역시","A004","사립","G_13","야간","2021 년","-",
"04","인천광역시","A004","사립","G_13","야간","2022 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2013 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2014 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2015 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2016 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2017 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2018 년","0",
"04","인천광역시","A004","사립","G_131","1학년","2019 년","0",
"04","인천광역시","A004","사립","G_131","1학년","2020 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2021 년","-",
"04","인천광역시","A004","사립","G_131","1학년","2022 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2013 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2014 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2015 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2016 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2017 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2018 년","0",
"04","인천광역시","A004","사립","G_132","2학년","2019 년","0",
"04","인천광역시","A004","사립","G_132","2학년","2020 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2021 년","-",
"04","인천광역시","A004","사립","G_132","2학년","2022 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2013 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2014 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2015 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2016 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2017 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2018 년","0",
"04","인천광역시","A004","사립","G_133","3학년","2019 년","0",
"04","인천광역시","A004","사립","G_133","3학년","2020 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2021 년","-",
"04","인천광역시","A004","사립","G_133","3학년","2022 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2013 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2014 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2015 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2016 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2017 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2018 년","0",
"04","인천광역시","A004","사립","G_134","특수학급","2019 년","0",
"04","인천광역시","A004","사립","G_134","특수학급","2020 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2021 년","-",
"04","인천광역시","A004","사립","G_134","특수학급","2022 년","-",
"04","인천광역시","A004","사립","H_1","학생수","2013 년","28893",
"04","인천광역시","A004","사립","H_1","학생수","2014 년","27872",
"04","인천광역시","A004","사립","H_1","학생수","2015 년","27264",
"04","인천광역시","A004","사립","H_1","학생수","2016 년","26891",
"04","인천광역시","A004","사립","H_1","학생수","2017 년","25823",
"04","인천광역시","A004","사립","H_1","학생수","2018 년","23828",
"04","인천광역시","A004","사립","H_1","학생수","2019 년","21993",
"04","인천광역시","A004","사립","H_1","학생수","2020 년","20859",
"04","인천광역시","A004","사립","H_1","학생수","2021 년","20259",
"04","인천광역시","A004","사립","H_1","학생수","2022 년","19625",
"04","인천광역시","A004","사립","H_2","여자","2013 년","14172",
"04","인천광역시","A004","사립","H_2","여자","2014 년","13868",
"04","인천광역시","A004","사립","H_2","여자","2015 년","13608",
"04","인천광역시","A004","사립","H_2","여자","2016 년","13441",
"04","인천광역시","A004","사립","H_2","여자","2017 년","12880",
"04","인천광역시","A004","사립","H_2","여자","2018 년","11950",
"04","인천광역시","A004","사립","H_2","여자","2019 년","11038",
"04","인천광역시","A004","사립","H_2","여자","2020 년","10464",
"04","인천광역시","A004","사립","H_2","여자","2021 년","10183",
"04","인천광역시","A004","사립","H_2","여자","2022 년","9787",
"04","인천광역시","A004","사립","H_112","주간","2013 년","28893",
"04","인천광역시","A004","사립","H_112","주간","2014 년","27872",
"04","인천광역시","A004","사립","H_112","주간","2015 년","27264",
"04","인천광역시","A004","사립","H_112","주간","2016 년","26891",
"04","인천광역시","A004","사립","H_112","주간","2017 년","25823",
"04","인천광역시","A004","사립","H_112","주간","2018 년","23828",
"04","인천광역시","A004","사립","H_112","주간","2019 년","21993",
"04","인천광역시","A004","사립","H_112","주간","2020 년","20859",
"04","인천광역시","A004","사립","H_112","주간","2021 년","20259",
"04","인천광역시","A004","사립","H_112","주간","2022 년","19625",
"04","인천광역시","A004","사립","H_1121","여자","2013 년","14172",
"04","인천광역시","A004","사립","H_1121","여자","2014 년","13868",
"04","인천광역시","A004","사립","H_1121","여자","2015 년","13608",
"04","인천광역시","A004","사립","H_1121","여자","2016 년","13441",
"04","인천광역시","A004","사립","H_1121","여자","2017 년","12880",
"04","인천광역시","A004","사립","H_1121","여자","2018 년","11950",
"04","인천광역시","A004","사립","H_1121","여자","2019 년","11038",
"04","인천광역시","A004","사립","H_1121","여자","2020 년","10464",
"04","인천광역시","A004","사립","H_1121","여자","2021 년","10183",
"04","인천광역시","A004","사립","H_1121","여자","2022 년","9787",
"04","인천광역시","A004","사립","H_113","야간","2013 년","-",
"04","인천광역시","A004","사립","H_113","야간","2014 년","-",
"04","인천광역시","A004","사립","H_113","야간","2015 년","-",
"04","인천광역시","A004","사립","H_113","야간","2016 년","-",
"04","인천광역시","A004","사립","H_113","야간","2017 년","-",
"04","인천광역시","A004","사립","H_113","야간","2018 년","0",
"04","인천광역시","A004","사립","H_113","야간","2019 년","0",
"04","인천광역시","A004","사립","H_113","야간","2020 년","-",
"04","인천광역시","A004","사립","H_113","야간","2021 년","-",
"04","인천광역시","A004","사립","H_113","야간","2022 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2013 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2014 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2015 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2016 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2017 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2018 년","0",
"04","인천광역시","A004","사립","H_1131","여자","2019 년","0",
"04","인천광역시","A004","사립","H_1131","여자","2020 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2021 년","-",
"04","인천광역시","A004","사립","H_1131","여자","2022 년","-",
"04","인천광역시","A004","사립","H_12","1학년","2013 년","9490",
"04","인천광역시","A004","사립","H_12","1학년","2014 년","9135",
"04","인천광역시","A004","사립","H_12","1학년","2015 년","9152",
"04","인천광역시","A004","사립","H_12","1학년","2016 년","9036",
"04","인천광역시","A004","사립","H_12","1학년","2017 년","8012",
"04","인천광역시","A004","사립","H_12","1학년","2018 년","7186",
"04","인천광역시","A004","사립","H_12","1학년","2019 년","7278",
"04","인천광역시","A004","사립","H_12","1학년","2020 년","6926",
"04","인천광역시","A004","사립","H_12","1학년","2021 년","6469",
